id,alias,name,website,latitude,longitude,business_page_link,categories,rating,review_count,price_range,photo,photos_page_link,phone,country,neighborhoods,yelp_guaranteed,address,owner_name,owner_biography,operation_hours,menu_url,yelp_menu
yjwyF_QA5BdEqNvqqlvwdQ,sky-pod-bar-london,Sky Pod Bar,http://skygarden.london/sky-pod-bar,51.5113382443007,-0.083578996360302,https://yelp.co.uk/biz/sky-pod-bar-london,"[{'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}]",4.1,43,££,https://s3-media0.fl.yelpcdn.com/bphoto/BZ_8n1-LV2zbYE6BBTBGkg/348s.jpg,https://yelp.co.uk/biz_photos/yjwyF_QA5BdEqNvqqlvwdQ,443337720020.0,GB,['Aldgate'],False,"20 Fenchurch Street
London EC3M 3BY",,,"[{'day_of_week': 'Mon', 'hours': ['7:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['7:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['7:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['7:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['7:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['7:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['7:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['7:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['7:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['7:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['8:00 AM - 1:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['9:00 AM - 12:00 AM (Next day)']}]",http://skygarden.london/menu-dummy,
dyNKRpQAZexiob71s2QRLA,aint-nothin-but-london,Ain’t Nothin’ But...,http://www.aintnothinbut.co.uk,51.5129631039042,-0.139623144472486,https://yelp.co.uk/biz/aint-nothin-but-london,"[{'title': 'Jazz & Blues', 'url': 'https://yelp.co.uk/search?find_desc=Jazz+%26+Blues&find_loc=London'}, {'title': 'Clubs', 'url': 'https://yelp.co.uk/search?find_desc=Clubs&find_loc=London'}, {'title': 'Wine Bars', 'url': 'https://yelp.co.uk/search?find_desc=Wine+Bars&find_loc=London'}]",4.1,106,££,https://s3-media0.fl.yelpcdn.com/bphoto/JrhjLJ3l29oKVnDrgCU69g/348s.jpg,https://yelp.co.uk/biz_photos/dyNKRpQAZexiob71s2QRLA,442072870514.0,GB,['Soho'],False,"20 Kingly Street
London W1B 5PZ",,,"[{'day_of_week': 'Mon', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['5:00 PM - 2:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 2:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['3:00 PM - 2:00 AM (Next day)'], 'regular_hours': ['3:00 PM - 2:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['3:00 PM - 11:30 PM'], 'regular_hours': ['3:00 PM - 11:30 PM']}]",,
Ee7TTtcIn7ia8D3phX_k-w,barts-london,Barts,http://www.barts-london.com,51.4925963,-0.167278,https://yelp.co.uk/biz/barts-london,"[{'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}, {'title': 'Dive Bars', 'url': 'https://yelp.co.uk/search?find_desc=Dive+Bars&find_loc=London'}]",3.6,30,£££,https://s3-media0.fl.yelpcdn.com/bphoto/fBeRO6KiOPQCFAxmBZg19g/348s.jpg,https://yelp.co.uk/biz_photos/Ee7TTtcIn7ia8D3phX_k-w,442075813355.0,GB,['Chelsea'],False,"87 Sloane Avenue
Chelsea Cloisters
London SW3 3DW",,,"[{'day_of_week': 'Mon', 'hours': ['6:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['6:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['6:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['6:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['6:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['6:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['6:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['6:00 PM - 12:00 AM (Next day)']}]",,
6EhYPcvxjhJ_W6VgfDv84g,rumpus-room-rooftop-bar-london,Rumpus Room Rooftop Bar,http://www.rumpusroomlondon.com,51.50830759999999,-0.1066812,https://yelp.co.uk/biz/rumpus-room-rooftop-bar-london,"[{'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}]",4.5,17,£££,https://s3-media0.fl.yelpcdn.com/bphoto/9_60bnc3NuPdAKD6dkuzag/348s.jpg,https://yelp.co.uk/biz_photos/6EhYPcvxjhJ_W6VgfDv84g,442037471063.0,GB,['South Bank'],False,"20 Upper Ground
London SE1 9PD",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['5:00 PM - 11:30 PM'], 'regular_hours': ['5:00 PM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['5:00 PM - 11:30 PM'], 'regular_hours': ['5:00 PM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['5:00 PM - 11:30 PM'], 'regular_hours': ['5:00 PM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['5:00 PM - 11:30 PM'], 'regular_hours': ['5:00 PM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['5:00 PM - 11:30 PM'], 'regular_hours': ['5:00 PM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",,
LOYmPYmFkPSoC5C5fzi01w,blame-gloria-london-2,Blame Gloria,http://blamegloria.co.uk,51.5107557132752,-0.124714816970259,https://yelp.co.uk/biz/blame-gloria-london-2,"[{'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}]",4.3,25,,https://s3-media0.fl.yelpcdn.com/bphoto/zCPBETvnr3aXHIpK24qt3Q/348s.jpg,https://yelp.co.uk/biz_photos/LOYmPYmFkPSoC5C5fzi01w,442081917665.0,GB,['Strand'],False,"20 Bedford St
London WC2E",,,"[{'day_of_week': 'Mon', 'hours': ['4:00 PM - 11:30 PM'], 'regular_hours': ['4:00 PM - 11:30 PM']}, {'day_of_week': 'Tue', 'hours': ['4:00 PM - 11:30 PM'], 'regular_hours': ['4:00 PM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['4:00 PM - 11:30 PM'], 'regular_hours': ['4:00 PM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['4:00 PM - 11:30 PM'], 'regular_hours': ['4:00 PM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['2:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['2:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['4:00 PM - 10:30 PM'], 'regular_hours': ['4:00 PM - 10:30 PM']}]",http://blamegloria.co.uk/#menus,
sYQ08hjNDaJ4WpJjiYkkRQ,evans-and-peel-detective-agency-london,Evans & Peel Detective Agency,http://www.evansandpeel.com/,51.4901384,-0.1909761,https://yelp.co.uk/biz/evans-and-peel-detective-agency-london,"[{'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}]",4.4,97,££,https://s3-media0.fl.yelpcdn.com/bphoto/edlPIPi16fJVVTBtWSa4SQ/348s.jpg,https://yelp.co.uk/biz_photos/sYQ08hjNDaJ4WpJjiYkkRQ,442073733573.0,GB,['Earls Court'],False,"310c Earl's Court Road
London SW5 9BA",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['5:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['5:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['5:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['5:00 PM - 12:30 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:30 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['5:00 PM - 12:30 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:30 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",,
KibX1drMsr4bmfFYj5BkMw,the-crobar-london,The Crobar,http://www.crobar.co.uk/,51.514867642482,-0.13033772564174,https://yelp.co.uk/biz/the-crobar-london,"[{'title': 'Music Venues', 'url': 'https://yelp.co.uk/search?find_desc=Music+Venues&find_loc=London'}, {'title': 'Clubs', 'url': 'https://yelp.co.uk/search?find_desc=Clubs&find_loc=London'}, {'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",4.1,50,£,https://s3-media0.fl.yelpcdn.com/bphoto/NjnOZZ7cwbc4bwlfstptXQ/348s.jpg,https://yelp.co.uk/biz_photos/KibX1drMsr4bmfFYj5BkMw,442074390831.0,GB,['Bloomsbury'],False,"17 Manette Street
London W1D 4AS",,,"[{'day_of_week': 'Mon', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['4:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",,
2d2OJZyG9-ZnKA33SttYVA,ship-tavern-london,Ship Tavern,http://www.theshiptavern.co.uk,51.5172487,-0.119072165950775,https://yelp.co.uk/biz/ship-tavern-london,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",4.3,124,££,https://s3-media0.fl.yelpcdn.com/bphoto/iWC40g_wk6a8EC-CCz2GhQ/348s.jpg,https://yelp.co.uk/biz_photos/2d2OJZyG9-ZnKA33SttYVA,442074051992.0,GB,['Holborn'],False,"12 Gate Street
Holborn
London WC2A 3HP",,,"[{'day_of_week': 'Mon', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}]",http://www.theshiptavern.co.uk/dining,
3yvDAVKLDtsXZEHrskuobA,the-lyric-london,The Lyric,http://www.lyricsoho.co.uk,51.5113063,-0.1343825,https://yelp.co.uk/biz/the-lyric-london,"[{'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}]",4.4,61,££,https://s3-media0.fl.yelpcdn.com/bphoto/f6GfkQ_W_ysUWaREC74DDg/348s.jpg,https://yelp.co.uk/biz_photos/3yvDAVKLDtsXZEHrskuobA,442074340604.0,GB,['Soho'],False,"37 Great Windmill Street
Soho
London W1D 7LT",,,"[{'day_of_week': 'Mon', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['11:00 AM - 11:30 PM'], 'regular_hours': ['11:00 AM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['11:00 AM - 11:30 PM'], 'regular_hours': ['11:00 AM - 11:30 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}]",,https://www.yelp.co.uk/menu/the-lyric-london
YagH9Kyg6HYEfG-_baGV7Q,egg-london-london,Egg London,http://www.egglondon.co.uk,51.5418421368114,-0.125310447885113,https://yelp.co.uk/biz/egg-london-london,"[{'title': 'Clubs', 'url': 'https://yelp.co.uk/search?find_desc=Clubs&find_loc=London'}, {'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",3.0,56,££,https://s3-media0.fl.yelpcdn.com/bphoto/nzkM5YL-QHvD3QHiiSQnXQ/348s.jpg,https://yelp.co.uk/biz_photos/YagH9Kyg6HYEfG-_baGV7Q,442078717111.0,GB,"[""King's Cross""]",False,"200 York Way
London N7 9AX",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['12:00 AM - 6:00 AM'], 'regular_hours': ['12:00 AM - 6:00 AM']}, {'day_of_week': 'Thu', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Fri', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['12:00 AM - 8:00 AM', '11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 AM - 8:00 AM', '11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:00 AM - 10:00 AM'], 'regular_hours': ['12:00 AM - 10:00 AM']}]",,
mfX3NkNRyhyB7W9F7uKAVA,the-prince-albert-brixton,The Prince Albert,http://www.princealbert-brixton.co.uk,51.4616655419757,-0.113720720506352,https://yelp.co.uk/biz/the-prince-albert-brixton,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}, {'title': 'Music Venues', 'url': 'https://yelp.co.uk/search?find_desc=Music+Venues&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Hipster', 'url': 'https://yelp.co.uk/search?find_desc=Hipster&find_loc=London'}]",3.4,13,£,https://s3-media0.fl.yelpcdn.com/bphoto/EYuzLCWCa63TrM-YiPkFfQ/348s.jpg,https://yelp.co.uk/biz_photos/mfX3NkNRyhyB7W9F7uKAVA,442072743771.0,GB,['Coldharbour Lane/ Herne Hill'],False,"418 Coldharbour Lane
Brixton SW9 8LF",,,"[{'day_of_week': 'Mon', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 3:00 AM (Next day)']}]",http://www.princealbert-brixton.co.uk/menus/food-menu,
Kj5RaIgLDatmEM_rCEmNcA,the-bloomsbury-club-london-2,The Bloomsbury Club,http://www.doylecollection.com/hotels/the-bloomsbury-hotel,51.5171420898507,-0.1290839910507,https://yelp.co.uk/biz/the-bloomsbury-club-london-2,"[{'title': 'Venues & Event Spaces', 'url': 'https://yelp.co.uk/search?find_desc=Venues+%26+Event+Spaces&find_loc=London'}, {'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}, {'title': 'Intimate', 'url': 'https://yelp.co.uk/search?find_desc=Intimate&find_loc=London'}]",4.9,11,££,https://s3-media0.fl.yelpcdn.com/bphoto/6XiYqgCl4mYQ9jvZFUMPyg/348s.jpg,https://yelp.co.uk/biz_photos/Kj5RaIgLDatmEM_rCEmNcA,442073471222.0,GB,['Bloomsbury'],False,"16-22 Great Russell Street
London WC1B 3NN",,,"[{'day_of_week': 'Mon', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['5:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['5:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:00 AM (Next day)']}]",,
sfSLpV-gKIpHbYrcqTDJPQ,the-black-heart-london,The Black Heart,http://www.ourblackheart.com,51.5389175,-0.1418532,https://yelp.co.uk/biz/the-black-heart-london,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}, {'title': 'Hipster', 'url': 'https://yelp.co.uk/search?find_desc=Hipster&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}]",4.0,33,££,https://s3-media0.fl.yelpcdn.com/bphoto/zSj3okwsc99HT33lqEn5MQ/348s.jpg,https://yelp.co.uk/biz_photos/sfSLpV-gKIpHbYrcqTDJPQ,442074289730.0,GB,['Camden Town'],False,"2-3 Greenland Place
London NW1 0AP",,,"[{'day_of_week': 'Mon', 'hours': ['11:30 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:30 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['11:30 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:30 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['11:30 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:30 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['11:30 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:30 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['11:30 AM - 1:00 AM (Next day)'], 'regular_hours': ['11:30 AM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:30 PM - 10:30 PM'], 'regular_hours': ['12:30 PM - 10:30 PM']}]",,
KAX_vrJs5ZgkiX1qltCIfw,bar-américain-london,Bar Américain,https://www.brasseriezedel.com/bar-americain,51.5106025898049,-0.135575861793962,https://yelp.co.uk/biz/bar-am%C3%A9ricain-london,"[{'title': 'Wine Bars', 'url': 'https://yelp.co.uk/search?find_desc=Wine+Bars&find_loc=London'}, {'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}, {'title': 'Champagne Bars', 'url': 'https://yelp.co.uk/search?find_desc=Champagne+Bars&find_loc=London'}, {'title': 'Classy', 'url': 'https://yelp.co.uk/search?find_desc=Classy&find_loc=London'}, {'title': 'Intimate', 'url': 'https://yelp.co.uk/search?find_desc=Intimate&find_loc=London'}]",4.2,39,££,https://s3-media0.fl.yelpcdn.com/bphoto/L7koaoYLeVxHaTswaDtXVw/348s.jpg,https://yelp.co.uk/biz_photos/KAX_vrJs5ZgkiX1qltCIfw,442077344888.0,GB,['Soho'],False,"20 Sherwood Street
London W1F 7ED",,,"[{'day_of_week': 'Mon', 'hours': ['4:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Tue', 'hours': ['4:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Wed', 'hours': ['4:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Thu', 'hours': ['4:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['4:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['4:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['1:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['1:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['4:00 AM - 11:00 PM'], 'regular_hours': ['4:00 AM - 11:00 PM']}]",,
Pz43R3x69i6rNd5KNSXZxA,the-marylebone-london,The Marylebone,http://www.themarylebonelondon.com/,51.51988692678,-0.151906623278819,https://yelp.co.uk/biz/the-marylebone-london,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}]",3.7,51,££,https://s3-media0.fl.yelpcdn.com/bphoto/IlwE6K3I1-3YyfQgTcp15w/348s.jpg,https://yelp.co.uk/biz_photos/Pz43R3x69i6rNd5KNSXZxA,442079354373.0,GB,['Marylebone'],False,"93 Marylebone High Street
London W1U 4RE",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 11:30 PM'], 'regular_hours': ['12:00 PM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}]",,
ZFqSO-EDYNSCaFZcEfOS1g,eagle-london-london,Eagle London,http://www.eaglelondon.com/,51.486347026486,-0.11931479580568,https://yelp.co.uk/biz/eagle-london-london,"[{'title': 'Gay Bars', 'url': 'https://yelp.co.uk/search?find_desc=Gay+Bars&find_loc=London'}, {'title': 'Clubs', 'url': 'https://yelp.co.uk/search?find_desc=Clubs&find_loc=London'}, {'title': 'Beer Bars', 'url': 'https://yelp.co.uk/search?find_desc=Beer+Bars&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Divey', 'url': 'https://yelp.co.uk/search?find_desc=Divey&find_loc=London'}]",3.9,16,££,https://s3-media0.fl.yelpcdn.com/bphoto/XZYPnfe91IwdiQBWgHnOOQ/348s.jpg,https://yelp.co.uk/biz_photos/ZFqSO-EDYNSCaFZcEfOS1g,442077930903.0,GB,['Vauxhall'],False,"349 Kennington Lane
London SE11 5QY",,,"[{'day_of_week': 'Mon', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Tue', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Wed', 'hours': ['Closed'], 'regular_hours': ['Closed']}, {'day_of_week': 'Thu', 'hours': ['8:00 PM - 2:00 AM (Next day)'], 'regular_hours': ['8:00 PM - 2:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['8:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['8:00 PM - 3:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 PM - 4:00 AM (Next day)'], 'regular_hours': ['9:00 PM - 4:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['2:00 PM - 3:00 AM (Next day)'], 'regular_hours': ['2:00 PM - 3:00 AM (Next day)']}]",https://www.eaglelondon.com/happy-hours,
